#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room	Vacanc	Matric	Priori	Special
6100 428 1447 166 8 3 11 2 1 42 50 57 1 1 
6101 428 1447 166 8 5 8 2 1 42 50 57 1 1 
6102 428 1447 166 8 5 9 2 1 42 50 57 1 1 
6103 107 1448 53 25 4 3 5 1 102 18 6 1 1 
6104 107 1448 53 25 6 2 5 1 142 18 6 1 1 
6105 107 1448 53 25 6 3 5 1 140 18 6 1 1 
6106 107 1448 53 25 6 4 5 1 147 18 6 1 1 
6107 83 1449 60 40 3 8 2 1 52 60 50 1 1 
6108 83 1449 60 40 3 9 2 1 52 60 50 1 1 
6109 305 1450 79 40 5 14 2 1 30 45 22 2 1 
6110 305 1450 79 40 5 15 2 1 30 45 22 2 1 
6111 305 1450 79 40 5 16 2 2 4 45 22 2 1 
6112 305 1450 79 40 5 17 2 2 4 45 22 2 1 
6113 427 1451 73 8 2 8 1 1 19 40 38 1 1 
6114 427 1451 73 8 2 9 1 1 19 40 38 1 1 
6115 427 1451 73 8 3 8 4 1 115 40 38 1 1 
6116 427 1451 73 8 3 9 4 1 115 40 38 1 1 
6117 194 1452 8 8 2 8 5 1 62 68 80 1 1 
6118 194 1452 8 8 2 9 5 1 62 68 80 1 1 
6149 156 1454 40 13 4 16 2 1 39 50 34 1 1 
6150 156 1454 40 13 4 17 2 1 39 50 34 1 1 
6151 156 1454 40 13 6 14 2 1 45 50 34 1 1 
6152 156 1454 40 13 6 15 2 1 45 50 34 1 1 
6157 466 1456 54 21 3 4 5 1 60 20 24 3 1 
6158 466 1456 54 21 3 5 5 1 60 20 24 3 1 
6163 13 1458 43 27 3 8 4 1 118 60 56 1 1 
6164 13 1458 43 27 3 9 4 1 118 60 56 1 1 
6165 8 1459 161 16 6 4 5 1 99 44 38 3 1 
6166 8 1459 161 16 6 5 5 1 99 44 38 3 1 
6167 117 1460 93 32 4 4 1 1 19 50 46 1 1 
6168 117 1460 93 32 4 5 1 1 18 50 46 1 1 
6169 117 1460 93 32 4 6 1 1 54 50 46 1 1 
6170 283 1461 158 32 3 14 1 1 27 15 11 1 1 
6171 283 1461 158 32 3 15 1 1 27 15 11 1 1 
6172 283 1461 158 32 5 14 1 1 7 15 11 1 1 
6173 283 1461 158 32 5 15 1 1 7 15 11 1 1 
6174 283 1461 158 32 5 16 1 1 17 15 11 1 1 
6175 283 1461 158 32 5 17 1 1 17 15 11 1 1 
6180 266 1463 167 29 4 4 5 1 140 15 16 1 1 
6181 266 1463 167 29 4 5 5 1 103 15 16 1 1 
6192 372 1466 73 8 2 8 1 1 7 25 30 1 1 
6193 372 1466 73 8 2 9 1 1 7 25 30 1 1 
6194 156 1467 40 13 2 14 2 1 42 50 35 1 1 
6195 156 1467 40 13 2 15 2 1 42 50 35 1 1 
6196 156 1467 40 13 6 16 2 1 40 50 35 1 1 
6197 156 1467 40 13 6 17 2 1 40 50 35 1 1 
6198 282 1468 179 18 5 14 4 1 118 50 38 1 1 
6199 282 1468 179 18 5 15 4 1 118 50 38 1 1 
6200 282 1468 179 18 5 16 4 1 118 50 38 1 1 
6201 282 1468 179 18 5 17 4 1 118 50 38 1 1 
6202 234 1469 79 40 2 14 2 1 45 50 22 1 1 
6203 234 1469 79 40 2 15 2 1 45 50 22 1 1 
6204 234 1469 79 40 2 16 2 1 42 50 22 1 1 
6205 234 1469 79 40 2 17 2 1 42 50 22 1 1 
6206 99 1470 155 34 2 2 1 1 2 45 27 1 1 
6207 99 1470 155 34 2 3 1 1 2 45 27 1 1 
6208 99 1470 155 34 4 2 1 1 8 45 27 1 1 
6209 99 1470 155 34 4 3 1 1 9 45 27 1 1 
6210 225 1471 158 32 3 8 1 1 13 40 33 1 1 
6211 225 1471 158 32 3 9 1 1 13 40 33 1 1 
6212 225 1471 158 32 3 10 1 1 9 40 33 1 1 
6213 225 1471 158 32 3 11 1 1 6 40 33 1 1 
6214 137 1472 88 31 5 2 17 1 239 28 27 1 1 
6215 137 1472 88 31 5 3 17 1 240 28 27 1 1 
6216 137 1472 88 31 5 4 17 1 240 28 27 1 1 
6217 137 1472 88 31 5 5 17 1 240 28 27 1 1 
6222 56 1474 155 34 3 8 1 1 3 45 19 1 1 
6223 56 1474 155 34 3 9 1 1 3 45 19 1 1 
6224 56 1474 155 34 5 8 1 1 2 45 19 1 1 
6225 56 1474 155 34 5 9 1 1 2 45 19 1 1 
6226 372 1475 73 8 4 10 2 1 40 50 40 1 1 
6227 372 1475 73 8 4 11 2 1 40 50 40 1 1 
6228 372 1475 73 8 6 10 2 1 31 50 40 1 1 
6229 372 1475 73 8 6 11 2 1 31 50 40 1 1 
6233 156 1477 40 13 3 14 2 1 -1 55 54 1 1 
6234 156 1477 40 13 3 15 2 1 -1 55 54 1 1 
6235 156 1477 40 13 4 16 2 1 51 55 54 1 1 
6236 156 1477 40 13 4 17 2 1 51 55 54 1 1 
6241 120 1479 87 43 3 4 1 1 13 40 24 1 1 
6242 120 1479 87 43 3 5 1 1 13 40 24 1 1 
6243 120 1479 87 43 5 4 1 1 19 40 24 1 1 
6244 120 1479 87 43 5 5 1 1 21 40 24 1 1 
6245 467 1480 74 40 6 14 15 2 -1 40 39 1 1 
6246 467 1480 74 40 6 15 15 2 -1 40 39 1 1 
6247 467 1480 74 40 6 16 15 2 -1 40 39 1 1 
6248 467 1480 74 40 6 17 15 2 -1 40 39 1 1 
6253 77 1482 58 18 6 2 4 1 -1 40 32 1 1 
6254 77 1482 58 18 6 3 4 1 -1 40 32 1 1 
6255 77 1482 58 18 6 4 4 1 -1 40 32 1 1 
6256 77 1482 58 18 6 5 4 1 -1 40 32 1 1 
6257 116 1483 18 33 5 2 4 1 -1 30 22 1 1 
6258 116 1483 18 33 5 3 4 1 -1 30 22 1 1 
6259 116 1483 18 33 5 4 4 1 -1 30 22 1 1 
6260 116 1483 18 33 5 5 4 1 -1 30 22 1 1 
6263 310 1485 43 27 3 8 4 1 117 50 1 2 1 
6264 310 1485 43 27 3 9 4 1 117 50 1 2 1 
6265 310 1485 43 27 3 10 4 1 117 50 1 2 1 
6266 310 1485 43 27 3 11 4 1 117 50 1 2 1 
6267 351 1486 60 40 3 4 2 1 40 50 8 1 1 
6268 351 1486 60 40 3 5 2 1 40 50 8 1 1 
6269 351 1486 60 40 5 4 2 1 39 50 8 1 1 
6270 351 1486 60 40 5 5 2 1 39 50 8 1 1 
6271 156 1487 40 13 2 14 2 1 -1 61 67 1 1 
6272 156 1487 40 13 2 15 2 1 -1 61 67 1 1 
6273 156 1487 40 13 2 16 2 1 -1 61 67 1 1 
6274 156 1487 40 13 2 17 2 1 -1 61 67 1 1 
6279 469 1489 78 21 2 14 5 1 67 10 10 1 1 
6280 469 1489 78 21 2 15 5 1 67 10 10 1 1 
6281 469 1489 78 21 2 16 5 1 67 10 10 1 1 
6282 469 1489 78 21 2 17 5 1 67 10 10 1 1 
6283 107 1490 53 25 6 10 5 1 86 45 44 1 1 
6284 107 1490 53 25 6 11 5 1 86 45 44 1 1 
6285 60 1491 92 39 4 3 17 1 237 52 39 1 1 
6286 60 1491 92 39 4 4 17 1 237 52 39 1 1 
6287 60 1491 92 39 5 3 17 1 236 52 39 1 1 
6288 60 1491 92 39 5 4 17 1 236 52 39 1 1 
6293 409 1493 5 27 3 2 1 1 9 51 55 1 1 
6294 409 1493 5 27 3 3 1 1 9 51 55 1 1 
6295 409 1493 5 27 3 4 1 1 22 51 55 1 1 
6296 409 1493 5 27 3 5 1 1 15 51 55 1 1 
6297 13 1494 43 27 3 2 4 1 -1 60 57 1 1 
6298 13 1494 43 27 3 3 4 1 -1 60 57 1 1 
6299 13 1494 43 27 3 4 4 1 -1 60 57 1 1 
6300 13 1494 43 27 3 5 4 1 -1 60 57 1 1 
6305 51 1496 110 27 5 2 4 1 122 55 44 2 1 
6306 51 1496 110 27 5 3 4 1 122 55 44 2 1 
6307 51 1496 110 27 5 4 4 1 122 55 44 2 1 
6308 51 1496 110 27 5 5 4 1 122 55 44 2 1 
6309 322 1497 145 41 3 15 17 1 241 15 5 1 1 
6310 322 1497 145 41 3 16 17 1 241 15 5 1 1 
6311 322 1497 145 41 3 17 17 1 249 15 5 1 1 
6312 322 1497 145 41 3 17 17 1 250 15 5 1 1 
6313 470 1498 93 32 3 2 1 1 18 30 25 1 1 
6314 470 1498 93 32 3 3 1 1 18 30 25 1 1 
6315 470 1498 93 32 3 4 1 1 29 30 25 1 1 
6316 470 1498 93 32 3 5 1 1 22 30 25 1 1 
6321 273 1500 161 16 3 10 5 1 59 40 36 1 1 
6322 273 1500 161 16 3 11 5 1 59 40 36 1 1 
6323 273 1500 161 16 4 8 5 1 61 40 36 1 1 
6324 273 1500 161 16 4 9 5 1 61 40 36 1 1 
6325 254 1501 105 18 3 14 1 1 18 50 35 1 1 
6326 254 1501 105 18 3 15 1 1 13 50 35 1 1 
6327 254 1501 105 18 3 16 1 1 8 50 35 1 1 
6328 254 1501 105 18 3 17 1 1 8 50 35 1 1 
6329 161 1502 87 43 4 4 1 1 20 50 49 1 1 
6330 161 1502 87 43 4 5 1 1 19 50 49 1 1 
6343 472 1506 12 13 2 4 2 1 58 30 15 1 1 
6344 472 1506 12 13 2 5 2 1 58 30 15 1 1 
6345 472 1506 12 13 4 4 2 2 4 30 15 1 1 
6346 472 1506 12 13 4 5 2 2 4 30 15 1 1 
6347 139 1507 166 8 2 8 2 1 40 50 71 1 1 
6348 139 1507 166 8 2 9 2 1 40 50 71 1 1 
6349 139 1507 166 8 4 8 2 1 40 50 71 1 1 
6350 139 1507 166 8 4 9 2 1 40 50 71 1 1 
6357 449 1509 76 43 2 10 1 1 17 30 9 2 1 
6358 449 1509 76 43 2 11 1 1 17 30 9 2 1 
6359 449 1509 76 43 4 10 1 1 6 30 9 2 1 
6360 449 1509 76 43 4 11 1 1 6 30 9 2 1 
6361 79 1510 155 34 2 14 1 1 24 54 72 1 1 
6362 79 1510 155 34 2 15 1 1 24 54 72 1 1 
6363 79 1510 155 34 4 14 1 1 24 54 72 1 1 
6364 79 1510 155 34 4 15 1 1 24 54 72 1 1 
6365 252 1511 5 27 5 8 4 1 113 35 27 2 1 
6366 252 1511 5 27 5 9 4 1 113 35 27 2 1 
6367 252 1511 5 27 5 10 4 1 113 35 27 2 1 
6368 252 1511 5 27 5 11 4 1 113 35 27 2 1 
6373 30 1513 155 34 3 14 1 1 23 55 68 1 1 
6374 30 1513 155 34 3 15 1 1 23 55 68 1 1 
6375 30 1513 155 34 5 14 1 1 23 55 68 1 1 
6376 30 1513 155 34 5 15 1 1 23 55 68 1 1 
6377 473 1514 120 41 6 2 17 1 237 40 7 1 1 
6378 473 1514 120 41 6 3 17 1 237 40 7 1 1 
6379 473 1514 120 41 6 4 17 1 237 40 7 1 1 
6380 473 1514 120 41 6 5 17 1 236 40 7 1 1 
6381 184 1515 13 38 3 8 2 1 45 50 41 1 1 
6382 184 1515 13 38 3 9 2 1 45 50 41 1 1 
6383 184 1515 13 38 5 8 2 1 45 50 41 1 1 
6384 184 1515 13 38 5 9 2 1 45 50 41 1 1 
6385 446 1516 40 13 5 16 2 1 41 50 42 1 1 
6386 446 1516 40 13 5 17 2 1 41 50 42 1 1 
6387 474 1517 91 43 2 14 2 1 -1 40 29 1 1 
6388 474 1517 91 43 2 15 2 1 -1 40 29 1 1 
6389 474 1517 91 43 2 16 2 1 -1 40 29 1 1 
6390 474 1517 91 43 2 17 2 1 -1 40 29 1 1 
6395 380 1519 76 43 3 4 1 1 18 50 51 1 1 
6396 380 1519 76 43 3 5 1 1 18 50 51 1 1 
6397 380 1519 76 43 5 4 1 1 20 50 51 1 1 
6398 380 1519 76 43 5 5 1 1 18 50 51 1 1 
6407 144 1522 152 15 6 14 4 1 111 50 39 1 1 
6408 144 1522 152 15 6 15 4 1 111 50 39 1 1 
6409 144 1522 152 15 6 16 4 1 111 50 39 1 1 
6410 144 1522 152 15 6 17 4 1 111 50 39 1 1 
6411 109 1523 41 13 2 16 2 1 51 48 48 1 1 
6412 109 1523 41 13 2 17 2 1 51 48 48 1 1 
6413 157 1524 154 34 2 8 1 1 20 50 52 1 1 
6414 157 1524 154 34 2 9 1 1 20 50 52 1 1 
6415 157 1524 154 34 4 8 1 1 57 50 52 1 1 
6416 157 1524 154 34 4 9 1 1 57 50 52 1 1 
6417 275 1525 18 33 6 14 4 1 113 30 23 1 1 
6418 275 1525 18 33 6 15 4 1 113 30 23 1 1 
6419 275 1525 18 33 6 16 4 1 149 30 23 1 1 
6420 275 1525 18 33 6 17 4 1 149 30 23 1 1 
6421 476 1526 12 13 2 4 2 1 42 55 41 1 1 
6422 476 1526 12 13 2 5 2 1 42 55 41 1 1 
6423 476 1526 12 13 4 4 2 1 45 55 41 1 1 
6424 476 1526 12 13 4 5 2 1 45 55 41 1 1 
6429 115 1528 77 38 3 16 4 1 117 20 20 1 1 
6430 115 1528 77 38 3 17 4 1 117 20 20 1 1 
6431 115 1528 77 38 5 16 4 1 149 20 20 1 1 
6432 115 1528 77 38 5 17 4 1 149 20 20 1 1 
6433 340 1529 40 13 2 16 2 1 45 50 54 1 1 
6434 340 1529 40 13 2 17 2 1 45 50 54 1 1 
6435 340 1529 40 13 4 16 2 1 40 50 54 1 1 
6436 340 1529 40 13 4 17 2 1 40 50 54 1 1 
6437 198 1530 13 38 2 10 2 1 41 50 23 1 1 
6438 198 1530 13 38 2 11 2 1 41 50 23 1 1 
6439 364 1531 35 33 6 2 4 1 -1 30 7 1 1 
6440 364 1531 35 33 6 3 4 1 -1 30 7 1 1 
6441 364 1531 35 33 6 4 4 1 -1 30 7 1 1 
6442 364 1531 35 33 6 5 4 1 -1 30 7 1 1 
6447 368 1533 12 13 3 14 2 1 -1 60 56 1 1 
6448 368 1533 12 13 3 15 2 1 -1 60 56 1 1 
6449 368 1533 12 13 5 14 2 1 -1 60 56 1 1 
6450 368 1533 12 13 5 15 2 1 -1 60 56 1 1 
6451 340 1534 40 13 6 16 2 1 41 50 54 1 1 
6452 340 1534 40 13 6 17 2 1 41 50 54 1 1 
6463 186 1538 157 32 4 2 2 1 32 50 35 1 1 
6464 186 1538 157 32 4 3 2 1 32 50 35 1 1 
6465 224 1539 18 33 2 14 5 1 61 40 39 1 1 
6466 224 1539 18 33 2 15 5 1 61 40 39 1 1 
6467 224 1539 18 33 2 16 5 1 61 40 39 1 1 
6468 224 1539 18 33 2 17 5 1 61 40 39 1 1 
6469 158 1540 83 17 2 13 5 1 59 40 28 1 1 
6470 158 1540 83 17 2 14 5 1 66 40 28 1 1 
6475 208 1542 91 43 2 2 5 1 66 40 13 1 1 
6476 208 1542 91 43 2 3 5 1 85 40 13 1 1 
6477 208 1542 91 43 2 4 5 1 86 40 13 1 1 
6478 208 1542 91 43 2 5 5 1 85 40 13 1 1 
6483 144 1544 152 15 4 14 4 1 120 65 49 1 1 
6484 144 1544 152 15 4 15 4 1 120 65 49 1 1 
6485 144 1544 152 15 4 16 4 1 120 65 49 1 1 
6486 144 1544 152 15 4 17 4 1 120 65 49 1 1 
6487 34 1545 12 13 2 2 2 1 36 40 35 1 1 
6488 34 1545 12 13 2 3 2 1 36 40 35 1 1 
6489 34 1545 12 13 4 2 2 1 55 40 35 1 1 
6490 34 1545 12 13 4 3 2 1 55 40 35 1 1 
6491 34 1546 12 13 2 16 2 1 58 30 16 1 1 
6492 34 1546 12 13 2 17 2 1 58 30 16 1 1 
6493 34 1546 12 13 4 16 2 1 48 30 16 1 1 
6494 34 1546 12 13 4 17 2 1 48 30 16 1 1 
6503 82 1549 93 32 2 2 1 1 23 55 41 1 1 
6504 82 1549 93 32 2 3 1 1 23 55 41 1 1 
6505 82 1549 93 32 2 4 1 1 24 55 41 1 1 
6506 477 1550 120 41 2 2 17 1 237 20 7 1 1 
6507 477 1550 120 41 2 3 17 1 237 20 7 1 1 
6508 477 1550 120 41 2 4 17 1 237 20 7 1 1 
6509 477 1550 120 41 2 5 17 1 237 20 7 1 1 
6510 418 1551 4 27 4 2 4 1 125 60 42 1 1 
6511 418 1551 4 27 4 3 4 1 125 60 42 1 1 
6512 418 1551 4 27 4 4 4 1 125 60 42 1 1 
6513 418 1551 4 27 4 5 4 1 125 60 42 1 1 
6514 478 1552 53 25 2 4 2 1 45 55 49 1 1 
6515 478 1552 53 25 2 5 2 1 45 55 49 1 1 
6516 77 1553 58 18 3 2 4 1 -1 40 28 1 1 
6517 77 1553 58 18 3 3 4 1 -1 40 28 1 1 
6518 77 1553 58 18 3 4 4 1 -1 40 28 1 1 
6519 77 1553 58 18 3 5 4 1 -1 40 28 1 1 
6520 194 1554 8 8 5 4 2 1 56 15 25 1 1 
6521 194 1554 8 8 5 5 2 1 56 15 25 1 1 
6536 28 1558 88 31 4 2 17 1 249 7 1 1 1 
6537 28 1558 88 31 4 3 17 1 250 7 1 1 1 
6538 28 1558 88 31 4 4 17 1 250 7 1 1 1 
6539 28 1558 88 31 4 5 17 1 248 7 1 1 1 
6540 28 1558 88 31 6 8 17 1 244 7 1 1 1 
6541 28 1558 88 31 6 9 17 1 248 7 1 1 1 
6542 28 1558 88 31 6 10 17 1 246 7 1 1 1 
6543 28 1558 88 31 6 11 17 1 245 7 1 1 1 
6544 283 1559 158 32 4 14 1 1 16 31 32 1 1 
6545 283 1559 158 32 4 15 1 1 16 31 32 1 1 
6546 283 1559 158 32 4 16 1 1 6 31 32 1 1 
6547 283 1559 158 32 4 17 1 1 6 31 32 1 1 
6552 161 1561 87 43 3 8 1 1 15 50 50 1 1 
6553 161 1561 87 43 3 9 1 1 15 50 50 1 1 
6554 161 1561 87 43 5 8 1 1 8 50 50 1 1 
6555 161 1561 87 43 5 9 1 1 8 50 50 1 1 
6560 479 1564 53 25 3 4 5 1 63 50 43 1 1 
6561 479 1564 53 25 3 5 5 1 63 50 43 1 1 
6562 479 1564 53 25 3 6 5 1 63 50 43 1 1 
6563 99 1565 155 34 3 14 1 1 3 45 34 1 1 
6564 99 1565 155 34 3 15 1 1 3 45 34 1 1 
6565 99 1565 155 34 5 14 1 1 3 45 34 1 1 
6566 99 1565 155 34 5 15 1 1 3 45 34 1 1 
6567 165 1566 158 32 4 14 1 1 26 30 31 1 1 
6568 165 1566 158 32 4 15 1 1 26 30 31 1 1 
6569 165 1566 158 32 4 16 1 1 17 30 31 1 1 
6570 165 1566 158 32 4 17 1 1 17 30 31 1 1 
6571 97 1567 19 38 3 14 2 1 -1 60 36 1 1 
6572 97 1567 19 38 3 15 2 1 -1 60 36 1 1 
6573 97 1567 19 38 5 14 2 1 -1 60 36 1 1 
6574 97 1567 19 38 5 15 2 1 -1 60 36 1 1 
6575 212 1568 12 13 3 2 2 1 51 40 10 1 1 
6576 212 1568 12 13 3 3 2 1 51 40 10 1 1 
6577 212 1568 12 13 5 2 2 1 58 40 10 1 1 
6578 212 1568 12 13 5 3 2 1 58 40 10 1 1 
6587 184 1570 13 38 3 10 2 2 4 27 40 2 1 
6588 184 1570 13 38 3 11 2 2 4 27 40 2 1 
6589 184 1570 13 38 5 10 2 2 4 27 40 2 1 
6590 184 1570 13 38 5 11 2 2 4 27 40 2 1 
6591 423 1571 170 11 4 8 1 1 15 55 42 1 1 
6592 423 1571 170 11 4 9 1 1 15 55 42 1 1 
6593 423 1571 170 11 6 8 1 1 14 55 42 1 1 
6594 423 1571 170 11 6 9 1 1 14 55 42 1 1 
6595 259 1572 12 13 6 14 2 1 58 30 28 1 1 
6596 259 1572 12 13 6 15 2 1 58 30 28 1 1 
6597 259 1572 12 13 6 16 2 1 -1 30 28 1 1 
6598 259 1572 12 13 6 17 2 1 -1 30 28 1 1 
6605 480 1574 91 43 4 2 2 1 38 50 85 1 1 
6606 480 1574 91 43 4 3 2 1 38 50 85 1 1 
6607 480 1574 91 43 6 2 2 1 39 50 85 1 1 
6608 480 1574 91 43 6 3 2 1 39 50 85 1 1 
6609 51 1575 110 27 4 2 4 1 123 35 44 1 1 
6610 51 1575 110 27 4 3 4 1 123 35 44 1 1 
6611 359 1576 53 25 5 2 5 1 148 20 17 1 1 
6612 359 1576 53 25 5 3 5 1 148 20 17 1 1 
6613 328 1577 60 40 3 8 2 1 47 50 16 1 1 
6614 328 1577 60 40 3 9 2 1 47 50 16 1 1 
6615 328 1577 60 40 6 8 2 1 39 50 16 1 1 
6616 328 1577 60 40 6 9 2 1 39 50 16 1 1 
6617 481 1578 7 30 4 14 1 1 7 7 6 1 1 
6618 481 1578 7 30 4 15 1 1 7 7 6 1 1 
6619 481 1578 7 30 4 16 1 1 7 7 6 1 1 
6620 481 1578 7 30 4 17 1 1 7 7 6 1 1 
6621 482 1579 120 41 4 1 17 1 252 40 6 1 1 
6622 482 1579 120 41 4 2 17 1 239 40 6 1 1 
6623 482 1579 120 41 4 3 17 1 240 40 6 1 1 
6624 482 1579 120 41 4 4 17 1 240 40 6 1 1 
6625 482 1579 120 41 4 5 17 1 238 40 6 1 1 
6626 482 1579 120 41 4 6 17 1 252 40 6 1 1 
6627 144 1580 152 15 3 2 4 1 -1 65 55 1 1 
6628 144 1580 152 15 3 3 4 1 -1 65 55 1 1 
6629 144 1580 152 15 3 4 4 1 -1 65 55 1 1 
6630 144 1580 152 15 3 5 4 1 -1 65 55 1 1 
6641 246 1583 168 9 3 11 5 1 99 60 50 1 1 
6642 246 1583 168 9 3 12 5 1 63 60 50 1 1 
6643 246 1583 168 9 5 11 5 1 63 60 50 1 1 
6644 246 1583 168 9 5 12 5 1 63 60 50 1 1 
6645 150 1584 95 27 2 2 4 1 119 50 48 1 1 
6646 150 1584 95 27 2 3 4 1 119 50 48 1 1 
6647 150 1584 95 27 2 4 4 1 118 50 48 1 1 
6648 150 1584 95 27 2 5 4 1 118 50 48 1 1 
6649 10 1585 142 14 5 15 17 1 239 15 8 1 1 
6650 10 1585 142 14 5 16 17 1 239 15 8 1 1 
6651 10 1585 142 14 5 17 17 1 248 15 8 1 1 
6652 10 1585 142 14 5 17 17 1 249 15 8 1 1 
6658 355 1588 87 43 2 4 2 1 48 28 13 1 1 
6659 355 1588 87 43 2 5 2 1 48 28 13 1 1 
6660 355 1588 87 43 4 4 2 1 48 28 13 1 1 
6661 355 1588 87 43 4 5 2 1 48 28 13 1 1 
6662 82 1589 93 32 3 2 1 1 15 55 40 1 1 
6663 82 1589 93 32 3 3 1 1 15 55 40 1 1 
6664 82 1589 93 32 3 4 1 1 14 55 40 1 1 
6665 202 1590 19 38 6 8 2 1 56 15 11 1 1 
6666 202 1590 19 38 6 9 2 1 56 15 11 1 1 
6667 202 1590 19 38 6 10 2 1 56 15 11 1 1 
6668 202 1590 19 38 6 11 2 1 56 15 11 1 1 
6675 21 1592 13 38 3 10 2 1 43 60 57 1 1 
6676 21 1592 13 38 3 11 2 1 43 60 57 1 1 
6677 21 1592 13 38 5 10 2 1 44 60 57 1 1 
6678 21 1592 13 38 5 11 2 1 44 60 57 1 1 
6681 42 1594 19 38 3 16 2 1 -1 60 37 1 1 
6682 42 1594 19 38 3 17 2 1 -1 60 37 1 1 
6683 42 1594 19 38 5 16 2 1 -1 60 37 1 1 
6684 42 1594 19 38 5 17 2 1 -1 60 37 1 1 
6689 253 1596 167 29 2 8 5 1 85 60 59 1 1 
6690 253 1596 167 29 2 9 5 1 85 60 59 1 1 
6691 253 1596 167 29 2 10 5 1 62 60 59 1 1 
6692 253 1596 167 29 3 10 5 1 63 60 59 1 1 
6693 253 1596 167 29 4 2 5 1 87 60 59 1 1 
6694 253 1596 167 29 4 3 5 1 99 60 59 1 1 
6695 253 1596 167 29 4 8 5 1 87 60 59 1 1 
6696 253 1596 167 29 4 9 5 1 87 60 59 1 1 
6697 253 1596 167 29 4 10 5 1 87 60 59 1 1 
6698 253 1596 167 29 5 5 5 1 144 60 59 1 1 
6699 253 1596 167 29 5 10 5 1 87 60 59 1 1 
6700 253 1596 167 29 5 11 5 1 87 60 59 1 1 
6701 156 1597 40 13 5 14 2 1 45 50 41 1 1 
6702 156 1597 40 13 5 15 2 1 45 50 41 1 1 
6703 156 1597 40 13 5 16 2 1 42 50 41 1 1 
6704 156 1597 40 13 5 17 2 1 42 50 41 1 1 
6705 130 1598 7 30 2 4 5 1 64 61 65 1 1 
6706 130 1598 7 30 2 5 5 1 63 61 65 1 1 
6707 130 1598 7 30 3 4 5 1 62 61 65 1 1 
6708 130 1598 7 30 3 5 5 1 87 61 65 1 1 
6709 267 1599 166 8 4 8 2 1 51 40 33 1 1 
6710 267 1599 166 8 4 9 2 1 51 40 33 1 1 
6711 485 1600 156 32 4 2 1 1 1 40 32 2 1 
6712 485 1600 156 32 4 3 1 1 1 40 32 2 1 
6713 485 1600 156 32 4 4 1 1 1 40 32 2 1 
6714 485 1600 156 32 4 5 1 1 1 40 32 2 1 
6715 206 1601 41 13 2 2 2 1 39 48 37 1 1 
6716 206 1601 41 13 2 3 2 1 39 48 37 1 1 
6717 206 1601 41 13 4 2 2 1 41 48 37 1 1 
6718 206 1601 41 13 4 3 2 1 41 48 37 1 1 
6723 133 1603 5 27 4 2 4 1 -1 30 30 1 1 
6724 133 1603 5 27 4 3 4 1 -1 30 30 1 1 
6725 133 1603 5 27 4 4 4 1 -1 30 30 1 1 
6726 133 1603 5 27 4 5 4 1 -1 30 30 1 1 
6727 29 1604 157 32 5 2 1 1 9 40 38 1 1 
6728 29 1604 157 32 5 3 1 1 10 40 38 1 1 
6729 29 1604 157 32 5 4 1 1 21 40 38 1 1 
6730 29 1604 157 32 5 5 1 1 19 40 38 1 1 
6735 486 1606 120 41 6 2 17 1 238 40 20 1 1 
6736 486 1606 120 41 6 3 17 1 238 40 20 1 1 
6737 486 1606 120 41 6 4 17 1 238 40 20 1 1 
6738 486 1606 120 41 6 5 17 1 237 40 20 1 1 
6739 210 1607 157 32 3 2 5 1 85 40 33 1 1 
6740 210 1607 157 32 3 3 5 1 85 40 33 1 1 
6741 210 1607 157 32 3 8 5 1 59 40 33 1 1 
6742 210 1607 157 32 3 9 5 1 59 40 33 1 1 
6743 430 1608 60 40 2 8 15 2 -1 40 34 1 1 
6744 430 1608 60 40 2 9 15 2 -1 40 34 1 1 
6745 430 1608 60 40 5 8 2 1 47 40 34 1 1 
6746 430 1608 60 40 5 9 2 1 47 40 34 1 1 
6747 109 1609 41 13 4 14 2 1 31 48 44 2 1 
6748 109 1609 41 13 4 15 2 1 31 48 44 2 1 
6749 487 1610 69 24 2 10 17 1 235 50 30 2 1 
6750 487 1610 69 24 2 11 17 1 235 50 30 2 1 
6751 487 1610 69 24 3 10 17 1 235 50 30 2 1 
6752 487 1610 69 24 3 11 17 1 235 50 30 2 1 
6753 487 1610 69 24 4 10 17 1 235 50 30 2 1 
6754 487 1610 69 24 4 11 17 1 235 50 30 2 1 
6765 141 1614 161 16 6 2 1 1 1 41 41 1 1 
6766 141 1614 161 16 6 3 1 1 1 41 41 1 1 
6767 144 1615 152 15 4 14 1 1 54 50 28 2 1 
6768 144 1615 152 15 4 15 1 1 54 50 28 2 1 
6769 144 1615 152 15 4 16 1 1 54 50 28 2 1 
6770 144 1615 152 15 4 17 1 1 54 50 28 2 1 
6771 109 1616 41 13 6 14 2 2 33 40 43 1 1 
6772 109 1616 41 13 6 15 2 2 33 40 43 1 1 
6773 109 1616 41 13 6 16 2 2 128 40 43 1 1 
6774 109 1616 41 13 6 17 2 2 128 40 43 1 1 
6775 488 1617 18 33 5 2 4 1 115 40 53 2 1 
6776 488 1617 18 33 5 3 4 1 115 40 53 2 1 
6777 488 1617 18 33 5 4 4 1 115 40 53 2 1 
6778 488 1617 18 33 5 5 4 1 115 40 53 2 1 
6779 489 1618 120 41 5 2 17 1 238 40 17 1 1 
6780 489 1618 120 41 5 3 17 1 239 40 17 1 1 
6781 489 1618 120 41 5 4 17 1 239 40 17 1 1 
